avatar,country,countryCode,date,isVerified,position,productAsin,ratingScore,reviewDescription,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewReaction,reviewTitle,reviewUrl,reviewedIn,username,variant
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-15,TRUE,1,B0BG6QHT1K,5,I had the engraving done - I think you get 10 spaces and can’t use any emojis or pics like hearts so we got creative and put YI+RH=4ever with no spaces in it. The shine and quality of the stone is amazing and I get compliments on it all the time. It fits perfect but does catch on things from time to time. Very positive experience!,,,,,,,,,,,It’s perfect.,https://www.amazon.com/gp/customer-reviews/R2PEBYZ94YBVFM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on February 15, 2023",R. mt,Color: 2Carat-CustomizedRing Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-28,TRUE,2,B0BG6QHT1K,3,"I really wanted to like this ring because it was so beautiful and pretty good quality. However, after the 3rd child got scratched in 2 days, I'd had enough. I returned it for a refund. Also, the prongs catch on everything because they are too high to show off the hearts in the design.",,,,,,,,,,,The prongs hurt,https://www.amazon.com/gp/customer-reviews/R1TXFXUZMNDY5F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on February 28, 2023",jalkyl,Color: 1 CaratRing Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-14,TRUE,3,B0BG6QHT1K,5,"I love this ring, The packaging is amazing and the ring looks like a real diamond. I ordered the 2 carat and it is so sparkly and dramatic. I have owned several real diamonds even a 3 carat ring but this is just amazing. love it.",,,,,,,,,,4 people found this helpful,Beautiful Ring and great price:-),https://www.amazon.com/gp/customer-reviews/R2EJSIYM9W0LE8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on January 14, 2023",MAP,Color: 2 CaratsRing Size: 10
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-09,TRUE,4,B0BG6QHT1K,5,"First impression was before even opening. Great looking box. Upon opening there was everything you see pictured in the ad. There was even a protective case the ring was in- for shipping to protect it INSIDE THE BOX. A gorgeous ring,a fantastic price! Thank you, this is perfect!",,,,,,,,,,8 people found this helpful,Everything is absolutely perfect,https://www.amazon.com/gp/customer-reviews/RVZHX7L5D4QJR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on December 9, 2022",Joseph Mean,Color: 1 CaratRing Size: 10.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-18,FALSE,5,B0BG6QHT1K,5,It was much nicer then I expected. The photo doesn't do it justice. The setting and the shine are impressive.,,,,,,,,,,,The quality,https://www.amazon.com/gp/customer-reviews/RWGXKHXH9YLLS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on May 18, 2023",Sally Winne,Color: 1 CaratRing Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-20,FALSE,6,B0BG6QHT1K,5,It is as beautiful as my fiance. She said yes by the way,,,,,,,,,,,Gorgeous ring,https://www.amazon.com/gp/customer-reviews/R3UOIRPV5DCP28/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on May 20, 2023",Joe Dees,Color: 1Carat-CustomizedRing Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-02,FALSE,7,B0BG6QHT1K,5,This ring is so sparkly it was worth every penny,,,,,,,,,,,Absolutely beautiful,https://www.amazon.com/gp/customer-reviews/R1RY7EHKWHLB3D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on May 2, 2023",Kindle Customer,Color: 1 CaratRing Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-04-10,FALSE,8,B0BG6QHT1K,5,"I was already impressed just opening the envelope and box to see how this piece was packaged. I have expensive jewelry that did not come with such a nice set up. I was pleasantly surprised at the fire this stone has mimicking a diamond. I did not expect that but needed something to wear on vacation. I also rarely see videos or photos in natural light that show the brilliance of the stone, so I did that in this review. I have already shown it to several people who could not tell it was not an actual diamond ring. Highly impressed with this entire purchase!",https://m.media-amazon.com/images/I/715v48LhseL._SY88.jpg,,,,,,,,,2 people found this helpful,Absolutely FABULOUS!,https://www.amazon.com/gp/customer-reviews/RN4E2GHE9BMGI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on April 10, 2023",JLCJLC,Color: 1 CaratRing Size: 5.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-15,FALSE,9,B0BG6QHT1K,5,"I ordered this ring 3 times. Could decide on 1ct or 2ct and my sizes range from 6.5 to 7. My 3rd order was a charm! I ordered the 1ct and a band. Both are stunning. Price, shipping and quality is great from this seller. I recommend this seller. I am now looking to buy more. Also the seller packaging is nice, lil bags, ring holder, ring spring, etc. to help with ring fitting — just really packaged well. Great seller, thank you",https://m.media-amazon.com/images/I/715FyA1-UGL._SY88.jpg,,,,,,,,,3 people found this helpful,Perfection!!!,https://www.amazon.com/gp/customer-reviews/RCFW8GIO3YDSP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on March 15, 2023",AnnaslaceAnnaslace,Color: 1 CaratRing Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-15,FALSE,10,B0BG6QHT1K,5,Love this ring and would buy again. It sparkles beautifully! It is everything I had hoped.,,,,,,,,,,One person found this helpful,Love!,https://www.amazon.com/gp/customer-reviews/R83IDAZZAK0PQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BY8XJRZW,"Reviewed in the United States on March 15, 2023",Laura Cole,Color: 2 CaratsRing Size: 8.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-12,TRUE,1,B0BL11582D,5,I love this bridal set. Way prettier in person and very believable. I’m a size 5 and the rings fit perfectly. Can’t believe the quality for this price. Can be worn on the right hand also if you don’t want to wear it as a wedding set. I highly recommend this ing set.,https://m.media-amazon.com/images/I/61DyMJVtLrL._SY88.jpg,https://m.media-amazon.com/images/I/71JxQJZvKXL._SY88.jpg,,,,,,,,,Beautiful set,https://www.amazon.com/gp/customer-reviews/R17LU4MSO4KD4E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on May 12, 2023",AlikatAlikat,Color: silverRing Size: 5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-11,TRUE,2,B0BL11582D,4,"Looks great.Plain band turns a lot. Since it's textured, a bit frustrating",,,,,,,,,,,Nice,https://www.amazon.com/gp/customer-reviews/R2QY0B9OGY35QC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on May 11, 2023",Renate C Cawthern,Color: GoldRing Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-03,TRUE,3,B0BL11582D,5,I wanted something similar to my rings as my hands haven’t gone back yet post pregnancy. This set was perfect. It looks like the real deal and is holding up well. I’ll definitely continue to use these for travel after my regular ones fit again!,,,,,,,,,,,Look like the real deal,https://www.amazon.com/gp/customer-reviews/R2YYVTL3C0PJBE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on May 3, 2023",jmp13,Color: silverRing Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-03,TRUE,4,B0BL11582D,5,"I have a whole collection of inexpensive rings that I wear when travelling in lieu of my real engagement ring, but it's hard to find one in gold, and when you do the color is often too yellow to look real. I can't vouch for how the plating on this one will wear (since I just got it) but the gold color on this set is a perfect match to my 14k band (shown in 2 of my pics) and looks 100% like real gold.The center CZ sparkles like crazy and the ones in the halo and pave band add to the bling. Very pretty design with the twist sides, although that does make the band feel a bit thick between my fingers. And the separate twist band never seems to want to sit in place properly (mainly because it's a little loose).I also posted a pic with just the solitaire alone - so pretty! I got the set in size 5 and although it feels a tiny bit big for that size, the extra room would be a plus in a tropical climate where the heat will likely make my fingers puff up.",https://m.media-amazon.com/images/I/61-rZwBrD6L._SY88.jpg,https://m.media-amazon.com/images/I/610G+J7xNKL._SY88.jpg,https://m.media-amazon.com/images/I/615a+hjHSVL._SY88.jpg,https://m.media-amazon.com/images/I/61Pq3vvnAIL._SY88.jpg,,,,,,One person found this helpful,Very pretty and quite believable,https://www.amazon.com/gp/customer-reviews/R16A57Z7N4T031/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on March 3, 2023",The SomnambulistThe Somnambulist,Color: GoldRing Size: 5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-04-27,TRUE,5,B0BL11582D,5,I purchased this to wear until i can get my real set replaced that i dropped in the floor vent. It is absolutely beautiful pic does not do it justice,,,,,,,,,,,Absolutely stunning,https://www.amazon.com/gp/customer-reviews/RJ3T2QHDFD30N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on April 27, 2023",Gwen Crutcher,Color: GoldRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-07,TRUE,6,B0BL11582D,5,It's a nice size and I've gotten plenty looks and questions.,,,,,,,,,,,BEAUTIFUL,https://www.amazon.com/gp/customer-reviews/R1PPBJW4ZLLD84/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on May 7, 2023",Suzee Q.,Color: GoldRing Size: 12
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-05,TRUE,7,B0BL11582D,4,This ring is beautiful! But they came in to different size. The one is my normal size (7). I’d say the other is probably a size 5.5 or 6,,,,,,,,,,2 people found this helpful,Two different sizes,https://www.amazon.com/gp/customer-reviews/RKBMASFVWG8B4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on January 5, 2023",Kindle Customer,Color: silverRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-10,TRUE,8,B0BL11582D,3,"When I first got it, I loved it. It fits well, is very pretty, and is comfortable to wear. However, after just a few days, I started noticing the silver on the prongs was rubbed off. Then it just progressively got worse. It doesn’t keep its silver color.",,,,,,,,,,,"Pretty, but loses its silver color quickly",https://www.amazon.com/gp/customer-reviews/R1PX8ID03AB0ZA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on March 10, 2023",Echo N.,Color: silverRing Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-25,TRUE,9,B0BL11582D,5,14k gold Color and stones look 100% real.. This is perfect for our vacation so I can leave my real wedding 2k diamond wedding RING home but I JUST realized ONLY ONE RING CAME? IT SHOULD BE A SET,https://m.media-amazon.com/images/I/61IgOvNgDrL._SY88.jpg,,,,,,,,,One person found this helpful,Looks amazing on and off,https://www.amazon.com/gp/customer-reviews/RSZLEB2JNBYN3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on February 25, 2023",Beth & RikoBeth & Riko,Color: GoldRing Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-05,TRUE,10,B0BL11582D,4,Nice ring but I have to remove it so it doesn’t tarnish in water,,,,,,,,,,,Good price,https://www.amazon.com/gp/customer-reviews/R17SCDT0G90DDR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B4VBRRXT,"Reviewed in the United States on December 5, 2022",N collins,Color: GoldRing Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-03,TRUE,1,B084JDKWN7,5,"This wedding ring set.... It's beautiful! Here's my story; after years of roller coaster weight loss contributing to the multiple sizings of my original set, my jeweler finally told me that my original set was so threadbare that if it were to ever break again he would have no choice but to melt it down into a pendant. That was about 10 years ago and I haven't worn rings since. Until now. I found this set online and loved it the minute I saw it, but they didn't make it in my size. I messaged the company and asked if they could make this set in a true size 4 and they did just that! So I ordered this set as a stand-in of my original set. The rings arrived today and I'm overwhelmed at how amazing they are. They are magnificent!! They came packaged very well and were nestled in this lovely giftbox along with a nice ""Thank you"" card and a ""Limited Lifetime Warranty"" card. I do have on a small wishbone ring in some of the photos, that's not included; I just always wear that; but I wanted to note how that design goes well with this set too. The wedding band itself is rather wishbone shaped so this set will allow you to stack rings. The diamonds shine like you wouldn't believe, they're simply stunning when light hits them. The rings really are a true size 4. They fit me perfectly, not too small and not too big; they don't roll around on my fingers, etc. The design isn't overly large and yet it isn't small by any means, it is in fact the perfect size of in between. If you're unsure, get a ruler and measure the mm size of the design to see for yourself. That's the method I chose when ordering this set. These are absolutely gorgeous and the price is ridiculously amazing as well. This set really can't be beat! I'm so happy I stumbled across them and now I can finally wear my rings again. Buy them!! You won't regret it!! I would definitely consider them giftable as well, given the beautiful box they come in. They truly look way more expensive than what they are. They really are stunning!! Highly recommend!!!",https://m.media-amazon.com/images/I/61UfQzeGu0L._SY88.jpg,https://m.media-amazon.com/images/I/61j0zgRTBqL._SY88.jpg,https://m.media-amazon.com/images/I/715JBmudEWL._SY88.jpg,https://m.media-amazon.com/images/I/71I3bCBWrtL._SY88.jpg,https://m.media-amazon.com/images/I/71MHleM1xYL._SY88.jpg,https://m.media-amazon.com/images/I/71jPo7bvAwL._SY88.jpg,https://m.media-amazon.com/images/I/71sqQNrAGHL._SY88.jpg,https://m.media-amazon.com/images/I/813bLnVOO9L._SY88.jpg,https://m.media-amazon.com/images/I/81HHt-wITdL._SY88.jpg,8 people found this helpful,Simply Perfect!!!,https://www.amazon.com/gp/customer-reviews/R1JDLU4HUMK3DO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JCNVPR,"Reviewed in the United States on March 3, 2023",D.A..D.A..,Ring Size: 4
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-04-30,TRUE,2,B084JDKWN7,5,"I am very happy with my ring, it is absolutely beautiful and the pictures they show don't do it any justice at all .. And the sizing is exactly what it is supposed to be...",https://m.media-amazon.com/images/I/71ta+UOuswL._SY88.jpg,,,,,,,,,,Beautiful,https://www.amazon.com/gp/customer-reviews/R2VE1FBUYQEMG5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JCNVPR,"Reviewed in the United States on April 30, 2023",Jessica HessJessica Hess,Ring Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-02,TRUE,3,B084JDKWN7,5,Love the look it's beautiful only the band is small but otherwise it's gorgeous fits well would buy again,https://m.media-amazon.com/images/I/71Xp4TTSooL._SY88.jpg,,,,,,,,,,Style,https://www.amazon.com/gp/customer-reviews/R2IX2C34CHVJE4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JCNVPR,"Reviewed in the United States on May 2, 2023",Amazon CustomeAmazon Custome,Ring Size: 9.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-04-19,TRUE,4,B084JDKWN7,5,"This ring is beautiful and has nice sparkle to it. Although I will need to get a ring adjuster to keep the band from sliding around my finger, I'm still pleased with my purchase.",,,,,,,,,,One person found this helpful,Just As I Expected,https://www.amazon.com/gp/customer-reviews/R201IGEKM7SQ57/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JCNVPR,"Reviewed in the United States on April 19, 2023",Jacqueline Gholston,Ring Size: 8
